Date/Time,Base,Lat,Lon,Hour,Day,cluster_kmeans,Lat_original,Lon_original
2014-05-01 07:05:00,B02512,0.3938172043010723,0.2739562962333117,0.3043478260869565,1,3,40.7375,-74.0077
2014-05-01 07:05:00,B02512,0.4382942326490635,0.331859535753761,0.3043478260869565,1,3,40.7739,-73.8715
2014-05-01 07:06:00,B02512,0.4117790811339219,0.2871779610577292,0.3043478260869565,1,3,40.7522,-73.9766
2014-05-01 07:07:00,B02512,0.3895405669599228,0.2752316979848643,0.3043478260869565,1,3,40.734,-74.0047
2014-05-01 07:09:00,B02512,0.4563782991202316,0.2867953405322652,0.3043478260869565,1,3,40.7887,-73.9775
2014-05-01 07:10:00,B02512,0.4530791788856305,0.297253634894993,0.3043478260869565,1,3,40.786,-73.9529
2014-05-01 07:12:00,B02512,0.4395161290322562,0.2990817107388821,0.3043478260869565,1,3,40.7749,-73.9486
2014-05-01 07:12:00,B02512,0.4227761485825994,0.277739988096247,0.3043478260869565,1,3,40.7612,-73.9988
2014-05-01 07:13:00,B02512,0.33321114369501,0.2791854434146721,0.3043478260869565,1,3,40.6879,-73.9954
2014-05-01 07:13:00,B02512,0.432062561094817,0.2950854519173553,0.3043478260869565,1,3,40.7688,-73.958
2014-05-01 07:13:00,B02512,0.3213587487780955,0.2874755547997623,0.3043478260869565,1,3,40.6782,-73.9759
2014-05-01 07:15:00,B02512,0.4406158357771232,0.2947453447836068,0.3043478260869565,1,3,40.7758,-73.9588
2014-05-01 07:17:00,B02512,0.4373167155425221,0.2965734206274995,0.3043478260869565,1,3,40.7731,-73.9545
2014-05-01 07:17:00,B02512,0.3762218963831856,0.2810560326502838,0.3043478260869565,1,3,40.7231,-73.991
2014-05-01 07:17:00,B02512,0.4304740957966757,0.2804183317745057,0.3043478260869565,1,3,40.7675,-73.9925
2014-05-01 07:19:00,B02512,0.4382942326490635,0.2935974832072077,0.3043478260869565,1,3,40.7739,-73.9615
2014-05-01 07:19:00,B02512,0.3999266862170074,0.2606496046254563,0.3043478260869565,1,3,40.7425,-74.039
2014-05-01 07:19:00,B02512,0.4455034213098727,0.2879857155003833,0.3043478260869565,1,3,40.7798,-73.9747
2014-05-01 07:20:00,B02512,0.2821358748778024,0.3721197177110795,0.3043478260869565,1,2,40.6461,-73.7768
2014-05-01 07:21:00,B02512,0.3740224828934515,0.2825440013604279,0.3043478260869565,1,3,40.7213,-73.9875
2014-05-01 07:21:00,B02512,0.4555229716520017,0.2874755547997623,0.3043478260869565,1,3,40.788,-73.9759
2014-05-01 07:22:00,B02512,0.4398826979472119,0.2930022957231486,0.3043478260869565,1,3,40.7752,-73.9629
2014-05-01 07:25:00,B02512,0.4237536656891478,0.2799506844656072,0.3043478260869565,1,3,40.762,-73.9936
2014-05-01 07:26:00,B02512,0.4446480938416428,0.2959782331434404,0.3043478260869565,1,3,40.7791,-73.9559
2014-05-01 07:26:00,B02512,0.390029325513197,0.2745939971090863,0.3043478260869565,1,3,40.7344,-74.0062
2014-05-01 07:26:00,B02512,0.4617546432062553,0.2880282288921023,0.3043478260869565,1,3,40.7931,-73.9746
2014-05-01 07:27:00,B02512,0.4354838709677366,0.284584644162912,0.3043478260869565,1,3,40.7716,-73.9827
2014-05-01 07:27:00,B02512,0.3879521016617815,0.2951704787007863,0.3043478260869565,1,3,40.7327,-73.9578
2014-05-01 07:30:00,B02512,0.4524682306940377,0.2983164696879505,0.3043478260869565,1,3,40.7855,-73.9504
2014-05-01 07:30:00,B02512,0.4413489736070417,0.284584644162912,0.3043478260869565,1,3,40.7764,-73.9827
2014-05-01 07:32:00,B02512,0.4105571847507292,0.2835218093699474,0.3043478260869565,1,3,40.7512,-73.9852
2014-05-01 07:32:00,B02512,0.4543010752688161,0.2903239520448935,0.3043478260869565,1,3,40.787,-73.9692
2014-05-01 07:35:00,B02512,0.2902003910068487,0.3051186123628966,0.3043478260869565,1,3,40.6527,-73.9344
2014-05-01 07:35:00,B02512,0.4472140762463326,0.4650114786157608,0.3043478260869565,1,2,40.7812,-73.5583
2014-05-01 07:35:00,B02512,0.3928396871945239,0.2820338406598104,0.3043478260869565,1,3,40.7367,-73.9887
2014-05-01 07:35:00,B02512,0.442937438905183,0.2879006887169417,0.3043478260869565,1,3,40.7777,-73.9749
2014-05-01 07:35:00,B02512,0.3963831867057692,0.2788028228892081,0.3043478260869565,1,3,40.7396,-73.9963
2014-05-01 07:38:00,B02512,0.393084066471161,0.2758693988606389,0.3043478260869565,1,3,40.7369,-74.0032
2014-05-01 07:38:00,B02512,0.4078690127077209,0.3027803758183829,0.3043478260869565,1,3,40.749,-73.9399
2014-05-01 07:38:00,B02512,0.453201368523942,0.2982314429045161,0.3043478260869565,1,3,40.7861,-73.9506
2014-05-01 07:39:00,B02512,0.3625366568914927,0.2746365105008053,0.3043478260869565,1,3,40.7119,-74.0061
2014-05-01 07:40:00,B02512,0.4271749755620746,0.2906640591786384,0.3043478260869565,1,3,40.7648,-73.9684
2014-05-01 07:41:00,B02512,0.4253421309872891,0.2866678003571117,0.3043478260869565,1,3,40.7633,-73.9778
2014-05-01 07:41:00,B02512,0.3987047898338218,0.2843295638126015,0.3043478260869565,1,3,40.7415,-73.9833
2014-05-01 07:41:00,B02512,0.4260752688172005,0.2862001530482096,0.3043478260869565,1,3,40.7639,-73.9789
2014-05-01 07:44:00,B02512,0.3797653958944238,0.2807159255165388,0.3043478260869565,1,3,40.726,-73.9918
2014-05-01 07:44:00,B02512,0.4415933528836788,0.2990817107388821,0.3043478260869565,1,3,40.7766,-73.9486
2014-05-01 07:45:00,B02512,0.4318181818181799,0.2951279653090743,0.3043478260869565,1,3,40.7686,-73.9579
2014-05-01 07:46:00,B02512,0.4189882697947169,0.2800782246407607,0.3043478260869565,1,3,40.7581,-73.9933
2014-05-01 07:46:00,B02512,0.4183773216031241,0.2878581753252298,0.3043478260869565,1,3,40.7576,-73.975
2014-05-01 07:46:00,B02512,0.4464809384164212,0.2967009608026529,0.3043478260869565,1,3,40.7806,-73.9542
2014-05-01 07:46:00,B02512,0.3798875855327495,0.2803333049910712,0.3043478260869565,1,3,40.7261,-73.9927
2014-05-01 07:47:00,B02512,0.2800586510263869,0.3693138338576638,0.3043478260869565,1,2,40.6444,-73.7834
2014-05-01 07:48:00,B02512,0.3976050830889548,0.278292662188587,0.3043478260869565,1,3,40.7406,-73.9975
2014-05-01 07:49:00,B02512,0.4195992179863168,0.2800357112490452,0.3043478260869565,1,3,40.7586,-73.9934
2014-05-01 07:50:00,B02512,0.4112903225806477,0.2875180681914777,0.3043478260869565,1,3,40.7518,-73.9758
2014-05-01 07:50:00,B02512,0.3924731182795753,0.2796105773318587,0.3043478260869565,1,3,40.7364,-73.9944
2014-05-01 07:51:00,B02512,0.4254643206256077,0.2860726128730526,0.3043478260869565,1,3,40.7634,-73.9792
2014-05-01 07:51:00,B02512,0.4378054740957964,0.2861151262647716,0.3043478260869565,1,3,40.7735,-73.9791
2014-05-01 07:52:00,B02512,0.4461143695014584,0.2953830456593813,0.3043478260869565,1,3,40.7803,-73.9573
2014-05-01 07:54:00,B02512,0.4578445747800614,0.2975087152453035,0.3043478260869565,1,3,40.7899,-73.9523
2014-05-01 07:54:00,B02512,0.3333333333333357,0.1994728339426892,0.3043478260869565,1,3,40.688,-74.1829
2014-05-01 07:55:00,B02512,0.3815982404692093,0.2805458719496663,0.3043478260869565,1,3,40.7275,-73.9922
2014-05-01 07:56:00,B02512,0.4219208211143694,0.2828415951024574,0.3043478260869565,1,3,40.7605,-73.9868
2014-05-01 07:56:00,B02512,0.3855083088954032,0.2844145905960396,0.3043478260869565,1,3,40.7307,-73.9831
2014-05-01 07:56:00,B02512,0.3982160312805476,0.2837768897202615,0.3043478260869565,1,3,40.7411,-73.9846
2014-05-01 07:57:00,B02512,0.4437927663734058,0.2938100501658027,0.3043478260869565,1,3,40.7784,-73.961
2014-05-01 07:57:00,B02512,0.3928396871945239,0.2828841084941764,0.3043478260869565,1,3,40.7367,-73.9867
2014-05-01 08:00:00,B02512,0.4513685239491636,0.2951279653090743,0.3478260869565217,1,3,40.7846,-73.9579
2014-05-01 08:00:00,B02512,0.4500244379276594,0.2896862511691189,0.3478260869565217,1,3,40.7835,-73.9707
2014-05-01 08:00:00,B02512,0.4233870967741922,0.2902814386531744,0.3478260869565217,1,3,40.7617,-73.9693
2014-05-01 08:01:00,B02512,0.4155669599217972,0.2877731485417882,0.3478260869565217,1,3,40.7553,-73.9752
2014-05-01 08:02:00,B02512,0.4386608015640263,0.3316894821868885,0.3478260869565217,1,3,40.7742,-73.8719
2014-05-01 08:03:00,B02512,0.3801319648093866,0.2802907915993522,0.3478260869565217,1,3,40.7263,-73.9928
2014-05-01 08:03:00,B02512,0.4525904203323563,0.289856304735995,0.3478260869565217,1,3,40.7856,-73.9703
2014-05-01 08:03:00,B02512,0.4263196480938376,0.2862426664399251,0.3478260869565217,1,3,40.7641,-73.9788
2014-05-01 08:03:00,B02512,0.453201368523942,0.2850948048635331,0.3478260869565217,1,3,40.7861,-73.9815
2014-05-01 08:04:00,B02512,0.4343841642228696,0.2952980188759468,0.3478260869565217,1,3,40.7707,-73.9575
2014-05-01 08:05:00,B02512,0.4119012707722334,0.284882237904938,0.3478260869565217,1,3,40.7523,-73.982
2014-05-01 08:06:00,B02512,0.4087243401759508,0.2799506844656072,0.3478260869565217,1,3,40.7497,-73.9936
2014-05-01 08:06:00,B02512,0.4266862170088004,0.2918544341467566,0.3478260869565217,1,3,40.7644,-73.9656
2014-05-01 08:06:00,B02512,0.369990224828939,0.2730635150072267,0.3478260869565217,1,3,40.718,-74.0098
2014-05-01 08:07:00,B02512,0.41617790811339,0.2927897287645642,0.3478260869565217,1,3,40.7558,-73.9634
2014-05-01 08:08:00,B02512,0.4082355816226766,0.2805033585579437,0.3478260869565217,1,3,40.7493,-73.9923
2014-05-01 08:08:00,B02512,0.342986314760509,0.2798231442904537,0.3478260869565217,1,3,40.6959,-73.9939
2014-05-01 08:08:00,B02512,0.4280303030303045,0.284839724513219,0.3478260869565217,1,3,40.7655,-73.9821
2014-05-01 08:08:00,B02512,0.3946725317693023,0.2818212737012153,0.3478260869565217,1,3,40.7382,-73.9892
2014-05-01 08:11:00,B02512,0.3749999999999929,0.2786752827140546,0.3478260869565217,1,3,40.7221,-73.9966
2014-05-01 08:12:00,B02512,0.3833088954056691,0.2757843720772044,0.3478260869565217,1,3,40.7289,-74.0034
2014-05-01 08:13:00,B02512,0.4110459433040105,0.2866252869653927,0.3478260869565217,1,3,40.7516,-73.9779
